monthly_income,income_per_capita,family_size,num_dependents,age,employment_years,months_employed_last_2yrs,total_assets,total_liabilities,net_worth,credit_score,employment_status,housing_status,education_level,marital_status,nationality_group,has_disability,need_score,eligible,support_amount
2140.0,535.0,4,2,58,1.5,4,172300.0,98800.0,73500.0,634,unemployed,government_housing,high_school,single,resident,no,0.6898970238095238,1,7960.0
1270.0,211.67,6,0,54,1.5,6,113400.0,2000.0,111400.0,692,unemployed,rented,postgraduate,married,resident,no,0.637197125,1,12320.0
430.0,143.33,3,1,43,1.9,13,65000.0,4400.0,60600.0,487,student,family,none,divorced,citizen,no,0.6891415654761905,1,6820.0
3460.0,692.0,5,3,47,0.0,18,80500.0,28700.0,51800.0,467,student,rented,high_school,married,citizen,no,0.7085914285714285,1,9330.0
6780.0,1356.0,5,4,62,8.2,20,177200.0,58600.0,118600.0,788,employed,family,bachelor,divorced,resident,no,0.4267733333333334,1,7250.0
4940.0,988.0,5,4,50,2.2,20,322100.0,4700.0,317400.0,535,self_employed,rented,postgraduate,divorced,citizen,no,0.501807619047619,1,8280.0
240.0,80.0,3,0,47,1.8,7,201900.0,157800.0,44100.0,727,unemployed,rented,bachelor,widowed,resident,no,0.6755650000000001,1,6890.0
8170.0,2723.33,3,2,25,20.7,24,203300.0,74000.0,129300.0,729,employed,family,high_school,married,citizen,no,0.20253704166666667,0,0.0
3210.0,802.5,4,0,65,20.2,11,318600.0,224500.0,94100.0,754,self_employed,government_housing,high_school,single,citizen,no,0.40178375,1,7000.0
2480.0,413.33,6,0,57,1.9,2,275300.0,152900.0,122400.0,725,unemployed,rented,bachelor,married,resident,no,0.610660375,1,11680.0
1760.0,586.67,3,2,37,0.2,4,211100.0,7500.0,203600.0,636,unemployed,government_housing,postgraduate,single,resident,no,0.6374062916666666,1,6080.0
6930.0,1732.5,4,3,32,14.4,10,237300.0,43600.0,193700.0,573,employed,rented,none,single,resident,no,0.36879874999999995,0,0.0
12400.0,2066.67,6,0,64,7.7,22,549700.0,73700.0,476000.0,628,employed,owned,high_school,single,resident,yes,0.4009710535714286,1,6400.0
34630.0,4328.75,8,3,64,16.6,20,1408900.0,872300.0,536600.0,571,employed,rented,bachelor,divorced,citizen,no,-0.005167142857142815,0,0.0
2500.0,833.33,3,2,39,26.4,9,184100.0,60400.0,123700.0,701,self_employed,family,none,single,citizen,no,0.45462204166666664,1,5430.0
4030.0,1343.33,3,2,31,0.9,22,313500.0,153200.0,160300.0,595,retired,family,postgraduate,married,resident,no,0.4783656130952381,1,4700.0
8390.0,2097.5,4,1,56,22.1,15,231500.0,79900.0,151600.0,794,retired,government_housing,diploma,married,citizen,no,0.33180458333333335,1,4300.0
36010.0,6001.67,6,4,49,3.9,12,576400.0,160700.0,415700.0,618,employed,owned,none,single,citizen,no,0.043624047619047646,0,0.0
7150.0,1191.67,6,2,61,3.7,16,95900.0,32800.0,63100.0,729,employed,rented,high_school,single,citizen,no,0.3980187916666666,1,9020.0
1730.0,288.33,6,1,45,0.2,4,139600.0,111300.0,28300.0,627,unemployed,rented,bachelor,married,citizen,no,0.7041340654761905,1,12190.0
2380.0,793.33,3,1,45,0.2,7,264200.0,176600.0,87600.0,622,unemployed,owned,diploma,single,resident,no,0.6294237083333333,1,5750.0
9040.0,1506.67,6,5,27,9.9,10,462300.0,346300.0,116000.0,686,self_employed,rented,high_school,married,resident,no,0.48156629166666665,1,8200.0
6710.0,3355.0,2,0,48,16.4,12,337800.0,103000.0,234800.0,627,employed,rented,bachelor,widowed,resident,no,0.041025357142857155,0,0.0
9430.0,2357.5,4,2,37,25.0,10,293900.0,185100.0,108800.0,561,employed,family,none,single,resident,no,0.3017250595238095,0,0.0
1910.0,477.5,4,3,30,1.3,6,224100.0,71800.0,152300.0,652,unemployed,government_housing,bachelor,married,resident,no,0.6929762500000001,1,8080.0
17800.0,4450.0,4,0,56,24.7,15,605100.0,63500.0,541600.0,644,self_employed,rented,bachelor,single,resident,no,-0.11113142857142855,0,0.0
9470.0,1052.22,9,5,36,22.6,11,372200.0,95000.0,277200.0,598,employed,family,bachelor,single,resident,no,0.4684862023809524,1,13970.0
4180.0,1393.33,3,2,30,26.1,20,112500.0,22100.0,90400.0,634,retired,rented,high_school,single,resident,no,0.4749198988095239,1,4620.0
410.0,102.5,4,1,64,0.5,4,55700.0,35800.0,19900.0,638,unemployed,family,diploma,single,citizen,no,0.7216942261904763,1,8880.0
320.0,320.0,1,0,64,0.3,22,205700.0,75900.0,129800.0,655,student,rented,bachelor,single,resident,no,0.5185700000000001,1,2620.0
23180.0,4636.0,5,0,43,14.2,20,809000.0,275100.0,533900.0,662,employed,family,bachelor,divorced,resident,no,-0.149365,0,0.0
17670.0,2945.0,6,4,34,25.0,12,856100.0,502000.0,354100.0,679,employed,family,bachelor,married,citizen,no,0.16558583333333332,0,0.0
3100.0,1033.33,3,1,28,0.6,20,192600.0,112900.0,79700.0,534,student,government_housing,bachelor,single,citizen,no,0.5554744226190477,1,5280.0
130.0,32.5,4,2,49,1.2,8,175900.0,6000.0,169900.0,516,student,family,high_school,married,resident,no,0.6801168452380953,1,8960.0
1160.0,232.0,5,2,48,0.4,20,176100.0,41400.0,134700.0,626,student,family,none,single,citizen,yes,0.9071359523809522,1,10780.0
1300.0,185.71,7,4,48,0.6,7,172300.0,131600.0,40700.0,597,unemployed,family,bachelor,widowed,resident,no,0.8284816726190477,1,14590.0
12500.0,3125.0,4,1,55,17.2,16,619100.0,360100.0,259000.0,675,employed,rented,high_school,divorced,citizen,no,0.07862083333333335,0,0.0
26540.0,26540.0,1,0,42,8.4,23,1002800.0,424900.0,577900.0,711,employed,government_housing,high_school,married,resident,no,-0.16476499999999997,0,0.0
4600.0,657.14,7,3,51,4.3,12,259900.0,9500.0,250400.0,555,employed,family,high_school,single,citizen,yes,0.7802174642857143,1,12870.0
720.0,180.0,4,0,50,0.5,8,223300.0,105600.0,117700.0,734,student,rented,bachelor,widowed,resident,no,0.538555,1,8450.0
4060.0,2030.0,2,1,56,12.3,11,141200.0,95100.0,46100.0,739,employed,rented,high_school,married,resident,no,0.2763233333333333,0,0.0
1620.0,324.0,5,1,54,0.5,7,184700.0,86000.0,98700.0,694,unemployed,government_housing,diploma,married,citizen,no,0.6623383333333333,1,10180.0
2240.0,560.0,4,0,22,1.3,22,146200.0,112300.0,33900.0,659,student,rented,none,single,resident,no,0.525135,1,7670.0
3330.0,832.5,4,0,48,0.7,15,171100.0,19000.0,152100.0,501,student,rented,high_school,widowed,citizen,no,0.5382516071428571,1,7140.0
610.0,67.78,9,8,64,0.7,11,81400.0,4900.0,76500.0,643,student,family,bachelor,single,resident,no,0.76959975,1,15000.0
24270.0,4045.0,6,4,46,22.8,9,880100.0,634300.0,245800.0,635,self_employed,owned,none,single,citizen,no,0.13087476190476188,0,0.0
10150.0,1691.67,6,3,44,29.6,14,141300.0,500.0,140800.0,678,self_employed,government_housing,diploma,married,resident,no,0.385407125,1,7500.0
2770.0,1385.0,2,1,48,1.1,19,188800.0,125800.0,63000.0,669,student,rented,bachelor,married,citizen,no,0.4554708333333334,1,3300.0
15610.0,3902.5,4,3,46,16.4,8,345400.0,224700.0,120700.0,657,employed,owned,high_school,married,resident,no,0.10622375,0,0.0
13180.0,6590.0,2,1,39,22.4,12,413700.0,27900.0,385800.0,584,employed,family,bachelor,married,citizen,no,-0.026482380952380924,0,0.0
3310.0,1103.33,3,2,65,0.0,14,117100.0,78500.0,38600.0,662,student,family,high_school,married,citizen,no,0.5290320416666666,1,5140.0
1650.0,550.0,3,1,24,0.3,5,181200.0,125800.0,55400.0,710,unemployed,owned,diploma,divorced,citizen,no,0.6520683333333334,1,6150.0
18620.0,4655.0,4,0,57,22.7,24,314300.0,50900.0,263400.0,746,self_employed,family,none,married,resident,no,-0.01719000000000001,0,0.0
5320.0,1064.0,5,1,28,26.9,19,344700.0,78000.0,266700.0,577,employed,rented,high_school,single,citizen,no,0.349502619047619,0,0.0
8720.0,2180.0,4,1,30,12.5,12,461400.0,157900.0,303500.0,716,self_employed,owned,high_school,married,resident,no,0.20685833333333334,0,0.0
810.0,202.5,4,3,48,1.7,10,92600.0,50800.0,41800.0,662,student,rented,none,married,resident,no,0.66258875,1,8590.0
13200.0,2640.0,5,3,49,12.0,18,353900.0,246900.0,107000.0,625,self_employed,family,bachelor,married,resident,no,0.3048357142857143,0,0.0
6390.0,2130.0,3,0,62,28.2,17,283800.0,146900.0,136900.0,529,employed,rented,bachelor,single,citizen,yes,0.5691028571428571,1,3660.0
17500.0,8750.0,2,0,34,29.9,14,727400.0,167300.0,560100.0,703,self_employed,government_housing,diploma,widowed,citizen,yes,0.17896499999999999,0,0.0
5920.0,1973.33,3,1,22,27.9,12,303500.0,206400.0,97100.0,524,retired,family,high_school,single,citizen,no,0.4368487083333334,1,3700.0
7730.0,1546.0,5,2,32,1.2,22,237500.0,175300.0,62200.0,597,retired,rented,bachelor,divorced,resident,no,0.4887573809523809,1,6870.0
11150.0,5575.0,2,0,45,4.9,16,539400.0,120600.0,418800.0,648,employed,rented,high_school,single,citizen,no,-0.10793714285714284,0,0.0
7210.0,901.25,8,2,37,28.9,12,306100.0,62500.0,243600.0,784,self_employed,rented,high_school,single,resident,no,0.40501604166666666,0,0.0
8810.0,1762.0,5,3,32,21.4,16,195400.0,135400.0,60000.0,665,employed,government_housing,high_school,divorced,resident,no,0.368275,1,6150.0
25460.0,5092.0,5,4,62,4.0,10,438000.0,32900.0,405100.0,546,employed,rented,high_school,single,resident,no,0.08847690476190478,0,0.0
4260.0,2130.0,2,1,46,18.6,23,132900.0,25000.0,107900.0,696,employed,rented,high_school,divorced,resident,no,0.24344333333333334,0,0.0
6830.0,1366.0,5,1,51,27.3,19,79200.0,57200.0,22000.0,724,self_employed,rented,diploma,married,citizen,no,0.39695833333333336,1,7180.0
12590.0,3147.5,4,3,54,25.1,23,346200.0,54300.0,291900.0,632,self_employed,family,high_school,married,citizen,no,0.1790269642857143,0,0.0
17640.0,8820.0,2,0,39,7.9,11,204300.0,80600.0,123700.0,774,employed,rented,bachelor,single,resident,no,-0.0057950000000000015,0,0.0
9040.0,2260.0,4,0,54,9.4,18,266100.0,111400.0,154700.0,643,employed,family,bachelor,divorced,resident,no,0.18310500000000002,0,0.0
4620.0,1155.0,4,1,64,26.2,18,175100.0,116700.0,58400.0,517,employed,rented,bachelor,divorced,resident,no,0.44645583333333333,1,6360.0
10180.0,1696.67,6,1,53,4.2,10,386400.0,280600.0,105800.0,491,employed,rented,bachelor,widowed,citizen,no,0.38378510119047615,1,7490.0
550.0,110.0,5,1,34,1.1,0,79000.0,39000.0,40000.0,589,unemployed,family,postgraduate,widowed,resident,no,0.7418154761904762,1,10840.0
18000.0,3000.0,6,3,56,25.2,11,239200.0,96600.0,142600.0,654,employed,rented,none,divorced,resident,no,0.20009,0,0.0
18430.0,6143.33,3,2,31,23.8,17,461500.0,150700.0,310800.0,672,employed,rented,none,divorced,resident,no,-0.004613333333333344,0,0.0
1080.0,270.0,4,2,24,0.2,17,212900.0,141500.0,71400.0,559,student,rented,high_school,married,resident,no,0.6633016666666668,1,8450.0
14390.0,1798.75,8,0,40,29.6,11,605800.0,299600.0,306200.0,637,employed,owned,diploma,married,resident,no,0.18539919642857144,0,0.0
6320.0,2106.67,3,2,43,14.3,20,194900.0,6100.0,188800.0,492,retired,family,bachelor,divorced,resident,no,0.4413720059523809,1,3500.0
4650.0,2325.0,2,1,42,13.5,17,203900.0,19700.0,184200.0,551,self_employed,rented,none,single,resident,no,0.2888722619047619,0,0.0
410.0,136.67,3,1,32,0.2,1,111200.0,54200.0,57000.0,618,unemployed,family,diploma,divorced,citizen,no,0.7162936726190475,1,6870.0
17080.0,3416.0,5,2,33,18.3,12,365300.0,58000.0,307300.0,578,self_employed,government_housing,diploma,divorced,resident,no,0.14095452380952378,0,0.0
22810.0,5702.5,4,3,62,1.9,18,707300.0,177700.0,529600.0,533,employed,government_housing,diploma,single,citizen,no,0.018997142857142907,0,0.0
2630.0,526.0,5,4,34,28.2,14,196700.0,42300.0,154400.0,645,retired,rented,high_school,single,resident,no,0.6104754761904764,1,9600.0
1880.0,268.57,7,0,56,0.8,7,203900.0,160800.0,43100.0,651,unemployed,rented,high_school,married,resident,yes,0.9547008750000001,1,14490.0
12660.0,4220.0,3,2,32,7.6,21,138600.0,35000.0,103600.0,778,employed,family,none,single,resident,yes,0.36790666666666666,0,0.0
1100.0,275.0,4,1,25,1.2,6,228200.0,88800.0,139400.0,531,unemployed,owned,high_school,single,citizen,no,0.7216058333333334,1,8530.0
3290.0,548.33,6,4,23,15.7,9,109700.0,300.0,109400.0,539,self_employed,government_housing,postgraduate,single,resident,no,0.6217847797619046,1,11290.0
4910.0,818.33,6,0,31,17.6,9,192800.0,70500.0,122300.0,741,retired,family,high_school,married,resident,no,0.45263287500000005,1,10220.0
500.0,62.5,8,3,58,0.4,3,160500.0,67200.0,93300.0,623,unemployed,family,high_school,married,resident,no,0.7757423214285715,1,15000.0
13410.0,2235.0,6,3,41,17.1,15,290600.0,171500.0,119100.0,635,employed,rented,high_school,married,citizen,no,0.3029489285714285,1,5750.0
7120.0,1780.0,4,1,52,20.6,16,367900.0,210500.0,157400.0,631,retired,rented,postgraduate,married,citizen,no,0.37635047619047624,1,5000.0
3440.0,573.33,6,0,64,0.1,10,158300.0,119500.0,38800.0,730,student,rented,bachelor,single,resident,no,0.521920375,1,11060.0
320.0,53.33,6,0,23,1.1,5,54600.0,27200.0,27400.0,685,unemployed,owned,bachelor,widowed,citizen,no,0.684410375,1,12870.0
11850.0,2962.5,4,3,25,15.7,24,432300.0,184100.0,248200.0,537,employed,family,high_school,single,resident,no,0.23192017857142855,1,2420.0
1570.0,785.0,2,1,62,0.9,1,158700.0,14300.0,144400.0,668,unemployed,rented,postgraduate,married,resident,no,0.5944808333333333,1,4110.0
2040.0,510.0,4,2,46,0.2,3,180900.0,15700.0,165200.0,506,unemployed,family,high_school,married,resident,no,0.733757380952381,1,8080.0
13550.0,6775.0,2,1,48,28.6,10,393700.0,167900.0,225800.0,727,employed,rented,diploma,single,citizen,no,-0.008196666666666658,0,0.0
7890.0,1315.0,6,5,36,18.6,15,171600.0,18700.0,152900.0,661,retired,family,bachelor,single,resident,yes,0.8527141666666667,1,9330.0
3630.0,1210.0,3,0,58,3.1,24,252100.0,65600.0,186500.0,581,self_employed,family,high_school,single,citizen,no,0.3630285714285715,1,4730.0
5320.0,760.0,7,3,50,9.3,11,242200.0,122400.0,119800.0,596,retired,government_housing,bachelor,single,resident,no,0.5909271428571429,1,12230.0
1200.0,600.0,2,0,32,1.5,6,57800.0,36300.0,21500.0,519,unemployed,family,none,married,resident,no,0.6998321428571429,1,4450.0
11380.0,11380.0,1,0,50,23.0,10,244400.0,142300.0,102100.0,636,employed,government_housing,postgraduate,married,citizen,no,0.009765000000000003,0,0.0
1320.0,330.0,4,3,21,1.7,23,229600.0,66200.0,163400.0,550,student,rented,none,married,citizen,no,0.6628278571428572,1,8330.0
8240.0,4120.0,2,1,31,16.8,20,375600.0,299000.0,76600.0,551,self_employed,rented,high_school,single,citizen,no,0.13809476190476191,0,0.0
12460.0,3115.0,4,0,30,12.2,10,377800.0,32100.0,345700.0,704,self_employed,family,bachelor,widowed,resident,no,0.05356750000000002,0,0.0
17370.0,8685.0,2,1,56,13.9,10,375400.0,113300.0,262100.0,606,employed,family,bachelor,married,citizen,no,0.004241190476190482,0,0.0
5660.0,1132.0,5,2,54,24.2,8,109100.0,6700.0,102400.0,688,employed,family,none,single,citizen,no,0.39097666666666664,1,7760.0
1880.0,940.0,2,0,25,1.4,2,155700.0,116600.0,39100.0,719,unemployed,government_housing,high_school,married,resident,no,0.580565,1,3930.0
12400.0,3100.0,4,1,61,10.2,8,150400.0,80700.0,69700.0,647,employed,family,postgraduate,married,resident,no,0.14940261904761906,0,0.0
3120.0,1040.0,3,1,57,1.3,19,289000.0,202000.0,87000.0,603,student,owned,none,widowed,resident,no,0.5127404761904762,1,5210.0
560.0,112.0,5,1,40,0.3,18,196100.0,120000.0,76100.0,699,student,government_housing,high_school,single,resident,no,0.5940983333333334,1,10610.0
1140.0,142.5,8,6,30,2.0,6,55200.0,10500.0,44700.0,582,unemployed,owned,high_school,divorced,resident,no,0.9071808928571428,1,15000.0
32620.0,10873.33,3,0,39,5.5,17,1410200.0,147400.0,1262800.0,624,employed,family,high_school,single,resident,no,-0.2976428571428571,0,0.0
2470.0,247.0,10,4,47,0.6,7,228100.0,61800.0,166300.0,740,unemployed,government_housing,high_school,married,resident,no,0.7473408333333335,1,15000.0
14450.0,7225.0,2,0,49,16.3,22,453800.0,116800.0,337000.0,582,employed,government_housing,none,divorced,resident,no,-0.04159285714285714,0,0.0
1530.0,765.0,2,0,36,0.3,3,169100.0,29500.0,139600.0,675,unemployed,rented,diploma,single,resident,no,0.5650775,1,4080.0
12930.0,3232.5,4,1,25,2.3,14,542400.0,361100.0,181300.0,665,self_employed,government_housing,high_school,married,resident,no,0.13122208333333335,0,0.0
3100.0,516.67,6,1,48,1.8,20,191800.0,66900.0,124900.0,739,student,government_housing,diploma,married,resident,no,0.5314929583333334,1,11250.0
13210.0,3302.5,4,2,52,21.3,9,507900.0,228500.0,279400.0,598,employed,rented,diploma,married,resident,no,0.11455970238095242,0,0.0
5620.0,1124.0,5,0,33,22.0,19,253900.0,44500.0,209400.0,547,employed,family,high_school,widowed,citizen,no,0.34661714285714285,0,0.0
1600.0,400.0,4,0,49,1.6,11,199400.0,79700.0,119700.0,577,student,government_housing,high_school,single,citizen,no,0.5548192857142857,1,8030.0
10540.0,2635.0,4,2,46,19.8,16,464600.0,356200.0,108400.0,625,self_employed,rented,high_school,married,citizen,no,0.27157488095238097,0,0.0
8630.0,1232.86,7,0,43,7.5,15,282400.0,104700.0,177700.0,708,retired,rented,diploma,widowed,citizen,no,0.38660825000000004,1,10260.0
5750.0,1916.67,3,1,21,13.2,9,326200.0,116000.0,210200.0,410,retired,family,high_school,married,resident,no,0.46878081547619055,1,3830.0
4810.0,801.67,6,3,34,2.7,11,65000.0,45300.0,19700.0,715,self_employed,rented,bachelor,married,citizen,no,0.527917125,1,10390.0
5960.0,1192.0,5,0,37,16.4,17,334900.0,131600.0,203300.0,827,employed,rented,none,married,citizen,no,0.28224499999999997,1,7440.0
4620.0,660.0,7,1,58,11.3,18,204400.0,136600.0,67800.0,627,self_employed,rented,none,single,citizen,no,0.47349619047619046,1,12400.0
8290.0,2763.33,3,1,58,7.2,11,99800.0,55500.0,44300.0,798,retired,government_housing,high_school,single,citizen,no,0.2944537083333334,0,0.0
570.0,142.5,4,0,60,0.4,9,92600.0,30600.0,62000.0,735,student,family,diploma,married,resident,no,0.5622687500000001,1,8560.0
13480.0,4493.33,3,2,41,21.3,9,391700.0,146700.0,245000.0,521,employed,rented,bachelor,single,resident,no,0.09213095238095237,0,0.0
2360.0,337.14,7,4,35,2.0,4,243100.0,120600.0,122500.0,685,unemployed,government_housing,bachelor,married,citizen,no,0.7525300833333334,1,13950.0
6050.0,2016.67,3,2,43,8.5,23,242600.0,80700.0,161900.0,638,employed,government_housing,bachelor,widowed,citizen,no,0.2774834345238095,1,3390.0
5290.0,1058.0,5,1,56,15.2,16,272000.0,192100.0,79900.0,606,self_employed,rented,none,married,citizen,no,0.43648619047619047,1,8010.0
1210.0,403.33,3,1,48,0.7,4,155000.0,32200.0,122800.0,737,unemployed,rented,high_school,married,resident,no,0.6449787083333334,1,6360.0
5750.0,1916.67,3,1,48,19.3,21,213300.0,130900.0,82400.0,709,retired,owned,diploma,divorced,citizen,no,0.3763679583333334,1,3690.0
7830.0,3915.0,2,0,40,1.4,10,197600.0,69300.0,128300.0,540,employed,owned,bachelor,single,resident,no,0.06501464285714287,0,0.0
8400.0,1400.0,6,2,52,12.3,11,132200.0,31700.0,100500.0,653,employed,rented,high_school,divorced,citizen,no,0.36149166666666666,1,8340.0
11740.0,2935.0,4,3,60,11.6,24,214300.0,69700.0,144600.0,469,employed,family,high_school,single,resident,no,0.31013107142857144,0,0.0
11630.0,3876.67,3,0,51,13.5,16,245800.0,154700.0,91100.0,674,employed,rented,high_school,married,resident,no,0.019489624999999997,0,0.0
10660.0,2132.0,5,0,39,28.0,10,342500.0,32300.0,310200.0,608,employed,rented,high_school,single,citizen,yes,0.46308,1,5360.0
8590.0,2147.5,4,0,58,2.6,14,248700.0,77500.0,171200.0,557,retired,family,high_school,widowed,resident,no,0.3391291071428572,1,4210.0
6950.0,1158.33,6,5,63,4.6,24,283500.0,77200.0,206300.0,553,employed,rented,bachelor,single,resident,no,0.5070781130952381,1,9290.0
23320.0,7773.33,3,1,56,22.2,21,747900.0,313400.0,434500.0,598,employed,government_housing,none,single,resident,yes,0.24847261904761905,0,0.0
2140.0,428.0,5,2,60,1.3,7,97900.0,48600.0,49300.0,694,unemployed,family,high_school,married,citizen,yes,1.0012616666666667,1,10430.0
25350.0,4225.0,6,3,32,28.4,14,823500.0,256200.0,567300.0,635,employed,government_housing,bachelor,single,resident,no,-0.052483571428571435,0,0.0
3680.0,920.0,4,1,39,18.5,9,128900.0,82800.0,46100.0,647,employed,owned,bachelor,married,resident,yes,0.702912619047619,1,7210.0
210.0,35.0,6,3,32,0.8,18,142900.0,58200.0,84700.0,783,student,family,diploma,married,resident,no,0.6664175,1,12890.0
10490.0,5245.0,2,0,37,14.3,23,113700.0,63400.0,50300.0,741,employed,rented,high_school,married,citizen,no,0.019895,0,0.0
